"INTERNAL_ID","VETTING_LEVEL","NAME","BIRTH_DATE","OCCUPATION","PASSPORT_COUNTRY","COUNTRIES_VISITED","COUNTRY_1","COUNTRY_2","COUNTRY_3","COUNTRIES_VISITED_COUNT","AGE","VETTING_LEVEL_DESC","ARRIVAL_AIRPORT_STATE","DEPARTURE_AIRPORT_IATA","ARRIVAL_AIRPORT_MUNICIPALITY","ARRIVAL_AIRPORT_IATA","ARRIVAL_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_REGION","DEPARTURE_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_MUNICIPALITY","Category"
"53","100","Robbi Brann Acosta","1970-08-05","Investment banker, corporate","Ghana","LK,UZ,LB,NZ","LK","UZ","LB","4","46","Unvetted","PA","CMB","Philadelphia","PHL","US","LK-1","LK","Colombo","Finance"
"56","20","Sandra Walker","1993-12-12","Merchant navy officer","Ghana","PT,RU,AU","PT","RU","AU","3","23","Medium Risk","OH","TER","Dayton","DAY","US","PT-20","PT","Lajes","Other"
"59","100","Leis Lorraine Baker","1988-12-30","Theatre director","Ghana","UZ","UZ",,,"1","28","Unvetted","MD","TAS","Camp Springs","ADW","US","UZ-TO","UZ","Tashkent","Arts"
"60","100","Kayla Ginnie Oneill","1982-05-29","Research officer, government","Ghana","DE,OM,BA,BE,SI","DE","OM","BA","5","34","Unvetted","KS","NUE","Wichita","ICT","US","DE-BY","DE","Nuremberg","Government"
"63","100","Gini Kelley","1970-05-25","Corporate treasurer","Ghana","DE,RU,EC,DZ,ME,PH,EE,DZ,ME,DE,QA","DE","RU","EC","11","46","Unvetted","OH","SXF","Dayton","DAY","US","DE-BR","DE","Berlin","Finance"
"66","100","Monique Higgins","1999-07-03","Engineer, communications","Ghana","SD,MY,AE,DK","SD","MY","AE","4","17","Unvetted","FL","KRT","Fort Myers","RSW","US","SD-03","SD","Khartoum","Engineering"
"69","100","Jodi Mahoney","1993-01-22","Engineer, drilling","Ghana","BY,QA,DZ,UZ,UZ,DO","BY","QA","DZ","6","24","Unvetted","NH","MSQ","Manchester","MHT","US","BY-MI","BY","Minsk","Engineering"
"70","100","Sherrie Margaret Jarvis","1981-01-16","Arts development officer","Ghana","IS,BN,SK,SE,ID,NG,ES,GH,JO,QA","IS","BN","SK","10","36","Unvetted","DE","KEF","Dover","DOV","US","IS-2","IS","Reykjavík","Arts"
"73","100","Shary Brown","1995-11-10","Technical sales engineer","Ghana","IT,AE,IQ,KW","IT","AE","IQ","4","21","Unvetted","WV","TRN","Charleston","CRW","US","IT-21","IT","Torino","Engineering"
"76","100","Shelby Orr","1975-10-24","Landscape architect","Ghana","ZA,MT,AE,IS,IE,CH,DE,NL,DZ,IT","ZA","MT","AE","10","41","Unvetted","FL","DUR","Tampa","TPA","US","ZA-NL","ZA","Durban","Construction"
"79","100","Suse Johnson","1982-06-27","Clinical embryologist","Ghana","QA,RU","QA","RU",,"2","34","Unvetted","MO","DOH","St Louis","STL","US","QA-DA","QA","Doha","Medical"
"80","100","Kathy Jennifer Williams","1997-08-22","Medical illustrator","Ghana","HU,OM","HU","OM",,"2","19","Unvetted","NC","BUD","Raleigh/Durham","RDU","US","HU-PE","HU","Budapest","Medical"
"83","10","Terri Rachel Payne","1980-01-23","Air broker","Ghana","NL,IE,IE,AT,SD,CL,LV,AE,ET,NL","NL","IE","IE","10","37","High Risk","MO","MST","Kansas City","MCI","US","NL-LI","NL","Maastricht","Other"
"86","10","Lyz Smith","2001-05-17","Dramatherapist","Ghana","BA,OM,MT,BY,GB","BA","OM","MT","5","15","High Risk","TN","SJJ","Nashville","BNA","US","BA-BIH","BA","Sarajevo","Medical"
"89","100","Vanessa Paty Robbins","1989-01-14","Education officer, museum","Ghana","DE,SK,QA","DE","SK","QA","3","28","Unvetted","TX","CGN","Del Rio","DLF","US","DE-NW","DE","Cologne","Education"
"90","20","Teresa Bennett","2001-07-01","Medical sales representative","Ghana","IE,UZ,DZ,GH,IR,SA,UA,GE,TR,AE,HR,VN","IE","UZ","DZ","12","15","Medium Risk","WA","DUB","Spokane","GEG","US","IE-D","IE","Dublin","Medical"
"93","10","Barbara Fox","1988-12-09","Recruitment consultant","Ghana","GE,IT,BY,RU,IR,SE,ME","GE","IT","BY","7","28","High Risk","OK","TBS","Oklahoma City","OKC","US","GE-TB","GE","Tbilisi","Other"
"96","100","Alicia Brand Preston","1983-02-18","Lecturer, further education","Ghana","TH,BE,PK,RU,KG","TH","BE","PK","5","34","Unvetted","OR","DMK","Portland","PDX","US","TH-10","TH","Bangkok","Education"
"99","100","Ashley Shelton","1976-08-14","Dramatherapist","Ghana","UZ,TW","UZ","TW",,"2","40","Unvetted","WI","TAS","Green Bay","GRB","US","UZ-TO","UZ","Tashkent","Medical"
"102","100","Trace Buchanan","1981-04-23","Call centre manager","Ghana","QA,AZ,SA,JO","QA","AZ","SA","4","35","Unvetted","VA","DOH","Hampton","LFI","US","QA-DA","QA","Doha","Retail"
"105","30","Laura Brittney Rice","1998-06-29","Veterinary surgeon","Ghana","UY,CU,CN,QA,ES,IQ,SA","UY","CU","CN","7","18","Low Risk","IA","MVD","Dubuque","DBQ","US","UY-MO","UY","Montevideo","Medical"
"108","100","Tina Rebekah Meyer","1980-08-16","Hydrographic surveyor","Ghana","RU,SN,TR,VN,EG,PK,IL","RU","SN","TR","7","36","Unvetted","PA","LED","Philadelphia","PHL","US","RU-SPE","RU","St. Petersburg","Construction"
"112","100","Emme Chen","1994-07-08","Secondary school teacher","Ghana","UZ","UZ",,,"1","22","Unvetted","NC","TAS","Raleigh/Durham","RDU","US","UZ-TO","UZ","Tashkent","Education"
"674","100","Lee Brittney Reyes","1993-10-23","Learning mentor","Ghana","UZ,MX,SA,CN","UZ","MX","SA","4","23","Unvetted","DC","TAS","Washington","DCA","US","UZ-TO","UZ","Tashkent","Education"
"677","100","Alexis Reyes","1986-11-14","Tax adviser","Ghana","UZ,BN","UZ","BN",,"2","30","Unvetted","FL","TAS","Sarasota/Bradenton","SRQ","US","UZ-TO","UZ","Tashkent","Finance"
"681","20","Jenne Livingston","1976-05-06","Colour technologist","Ghana","SN,RU,LV,CH","SN","RU","LV","4","40","Medium Risk","CA","DKR","San Jose","SJC","US","SN-DK","SN","Dakar","Other"
"684","100","Megan Mary Washington","1998-06-03","Conservator, museum/gallery","Ghana","UZ,CL,KZ,BH,PA","UZ","CL","KZ","5","18","Unvetted","AL","TAS","Birmingham","BHM","US","UZ-TO","UZ","Tashkent","Arts"
"687","100","Stacey Mason","1995-08-13","Customer service manager","Ghana","RU","RU",,,"1","21","Unvetted","MI","UFA","Detroit","DTW","US","RU-BA","RU","Ufa","Retail"
"691","100","Shannie Michele Hill","1972-01-21","Teacher, English as a foreign language","Ghana","IS,QA,UZ,DK,CK","IS","QA","UZ","5","45","Unvetted","IL","KEF","Belleville","BLV","US","IS-2","IS","Reykjavík","Education"
"694","20","Cindy Manning","1990-04-10","Video editor","Brazil","IL,BY,NG,QA","IL","BY","NG","4","26","Medium Risk","IA","VDA","Dubuque","DBQ","US","IL-D","IL","Eilat","Arts"
"697","100","Lindy Blankenship","1992-08-09","Social researcher","Ghana","RU,KZ,BY,SE,NL,BZ,GB","RU","KZ","BY","7","24","Unvetted","ME","GRV","Portland","PWM","US","RU-CE","RU","Grozny","Science"
"702","100","Jennifer Zimmerman","1983-03-10","Production designer, theatre/television/film","Ghana","KR,BE,LT,AM,CK,AR,UZ,CU,BE,SN,AM,FR","KR","BE","LT","12","34","Unvetted","UT","CJJ","Salt Lake City","SLC","US","KR-43","KR","Cheongju","Arts"
"705","20","Jordan Mejia","1971-11-27","Agricultural engineer","Ghana","CK,EE,AE,CY,DE,IS,PT,PA,GE","CK","EE","AE","9","45","Medium Risk","GA","RAR","Savannah","SAV","US","CK-U-A","CK","Avarua","Engineering"
"708","30","Leslie Terri Robinson","1974-08-27","International aid/development worker","Ghana","LB,LK,LT,BS,BG,PA,AM,QA","LB","LK","LT","8","42","Low Risk","IL","BEY","Belleville","BLV","US","LB-JL","LB","Beirut","Government"
"712","100","Heather Isa Norton","1986-02-16","Cytogeneticist","Ghana","TH,UZ","TH","UZ",,"2","31","Unvetted","IL","BKK","Chicago/Rockford","RFD","US","TH-10","TH","Bangkok","Science"
"715","100","Cheryl Smith","1974-10-11","Administrator, local government","Ghana","AE,IE,FI,NG","AE","IE","FI","4","42","Unvetted","WA","DXB","Tacoma","TCM","US","AE-DU","AE","Dubai","Government"
"718","10","Malita Kelli Sanders","1976-08-08","Insurance broker","Ghana","IN,CN,MY,AR,SE,KG,QA,KE,SN,ZA,SG","IN","CN","MY","11","40","High Risk","IL","ATQ","Springfield","SPI","US","IN-PB","IN","Amritsar","Other"
"722","100","Sara Christine Cooper","1977-10-28","Soil scientist","Ghana","ID,SI,JM,RU","ID","SI","JM","4","39","Unvetted","MD","KNO","Baltimore","BWI","US","ID-SU","ID","NA","Science"
"725","100","Kathryn Nichols","1988-02-21","Warden/ranger","Ghana","QA,KG","QA","KG",,"2","29","Unvetted","TN","DOH","Knoxville","TYS","US","QA-DA","QA","Doha","Sports/Travel"
"728","100","Allie Nicole White","1995-10-23","Scientific laboratory technician","Ghana","SI,NG,RU,CO,PL","SI","NG","RU","5","21","Unvetted","TX","LJU","Fort Worth","FTW","US","SI-061","SI","Ljubljana","Science"
"732","100","Lis Allen","1996-01-31","Designer, multimedia","Ghana","QA,CN","QA","CN",,"2","21","Unvetted","TN","DOH","Bristol/Johnson/Kingsport","TRI","US","QA-DA","QA","Doha","Information Technology"
"735","100","Do Sheila Bauer","1986-06-10","Seismic interpreter","Ghana","AM,RO,KZ,JM,MT,OM,BS","AM","RO","KZ","7","30","Unvetted","TX","EVN","Corpus Christi","CRP","US","AM-ER","AM","Yerevan","Science"
"738","100","Allison West","1970-08-23","English as a foreign language teacher","Ghana","UZ,CK,TR","UZ","CK","TR","3","46","Unvetted","FL","TAS","Sarasota/Bradenton","SRQ","US","UZ-TO","UZ","Tashkent","Education"
"742","100","Kimbi Dillon","1989-03-26","English as a second language teacher","Ghana","CK,PA,SE,UZ,CZ,AU,PK,PK,SN,SE","CK","PA","SE","10","27","Unvetted","FL","RAR","Sarasota/Bradenton","SRQ","US","CK-U-A","CK","Avarua","Education"
"745","100","Jennifer Smith","2000-10-07","Software engineer","Ghana","LY,LT,FI,NL,MT,AE,MX","LY","LT","FI","7","16","Unvetted","LA","TIP","Shreveport","SHV","US","LY-TB","LY","Tripoli","Information Technology"
"748","100","Darla Beki Long","1980-10-16","Engineer, civil (contracting)","Ghana","NG,ES,SG,IN,RU,JP,CL,IL,IR,CK","NG","ES","SG","10","36","Unvetted","IL","LOS","Chicago/Rockford","RFD","US","NG-LA","NG","Lagos","Engineering"
"752","100","Amanda Kristy Fisher","1990-07-30","Diplomatic Services operational officer","Ghana","BG,RU","BG","RU",,"2","26","Unvetted","TN","SOF","Chattanooga","CHA","US","BG-23","BG","Sofia","Government"
"755","100","Nikki Adkins","1986-05-15","Magazine features editor","Ghana","AE,BH,AU,TN,IS","AE","BH","AU","5","30","Unvetted","NJ","SHJ","Newark","EWR","US","AE-SH","AE","Sharjah","Journalism"
"758","100","Taylor Dominguez","1989-03-07","Armed forces operational officer","Ghana","UZ","UZ",,,"1","28","Unvetted","CA","TAS","Marysville","BAB","US","UZ-TO","UZ","Tashkent","Government"
"762","100","Courtney Lauren Flynn","1994-05-02","Engineer, control and instrumentation","Ghana","UZ","UZ",,,"1","22","Unvetted","NY","TAS","Rochester","ROC","US","UZ-TO","UZ","Tashkent","Engineering"
"765","100","Sam Cantu","1975-12-13","Garment/textile technologist","Ghana","IT,AE,EC,AR,CH,ME","IT","AE","EC","6","41","Unvetted","CT","PSA","Hartford","BDL","US","IT-52","IT","Pisa","Retail"
"768","100","Ariel Suzanne Colon","1982-11-29","Financial planner","Ghana","EC,UA,OM,BE,AZ,CO,RU,CK","EC","UA","OM","8","34","Unvetted","VA","UIO","Norfolk","ORF","US","EC-P","EC","Quito","Finance"
"772","100","Stacey Watson","1973-07-29","Furniture conservator/restorer","Ghana","OM,IR,SG","OM","IR","SG","3","43","Unvetted","NC","MCT","Asheville","AVL","US","OM-MA","OM","Muscat","Arts"
"775","30","Renee Sarah Weeks","1999-02-01","General practice doctor","Ghana","UZ,AT,SA","UZ","AT","SA","3","18","Low Risk","TN","TAS","Memphis","MEM","US","UZ-TO","UZ","Tashkent","Medical"
"778","20","Apri Mccann","1994-04-19","Industrial buyer","Ghana","HR,QA,JO,BR","HR","QA","JO","4","22","Medium Risk","TX","ZAG","Del Rio","DLF","US","HR-21","HR","Zagreb","Other"
"782","100","Meghan Mcknight","1980-12-21","Ranger/warden","Ghana","HU,CU,EE,OM,IN,MA,ME","HU","CU","EE","7","36","Unvetted","TX","BUD","San Antonio","SAT","US","HU-PE","HU","Budapest","Sports/Travel"
"563","100","Stacey Morrow","1986-04-25","Engineer, site","Ghana","KZ,RU,OM","KZ","RU","OM","3","30","Unvetted","TX","ALA","Wichita Falls","SPS","US","KZ-ALM","KZ","Almaty","Engineering"
"566","100","Dawn Ryan","1987-04-27","Chartered management accountant","Ghana","ET,MY,AE,LY,BE","ET","MY","AE","5","29","Unvetted","GA","ADD","Savannah","SAV","US","ET-AA","ET","Addis Ababa","Finance"
"569","100","Anny White","1992-10-01","Chartered legal executive (England and Wales)","Ghana","KZ,AZ,CO,AZ,AE","KZ","AZ","CO","5","24","Unvetted","OH","ALA","Columbus","LCK","US","KZ-ALM","KZ","Almaty","Legal"
"570","100","Kristy Hines","1986-08-17","Sport and exercise psychologist","Ghana","HR,EG,AE","HR","EG","AE","3","30","Unvetted","DC","ZAG","Washington","DCA","US","HR-21","HR","Zagreb","Medical"
"573","100","Maireag Jamie Howard","1994-12-09","Clinical psychologist","Ghana","QA,SN,UY","QA","SN","UY","3","22","Unvetted","TN","DOH","Memphis","MEM","US","QA-DA","QA","Doha","Medical"
"576","100","Courtney Karla Roberts","1973-12-30","Education officer, museum","Ghana","DK,TR,MT,CU,RU,ES,FI","DK","TR","MT","7","43","Unvetted","FL","BLL","Fort Lauderdale","FLL","US","DK-83","DK","Billund","Education"
"579","100","Kimm Flores","1984-06-29","Ambulance person","Ghana","OM,BS,PH","OM","BS","PH","3","32","Unvetted","MO","MCT","Kansas City","MCI","US","OM-MA","OM","Muscat","Medical"
"580","100","Audrey Sasa Buchanan","1972-06-26","Accounting technician","Ghana","RU,BH","RU","BH",,"2","44","Unvetted","WI","KJA","Madison","MSN","US","RU-KYA","RU","Krasnoyarsk","Finance"
"583","100","Lee Gill","1978-12-20","Fine artist","Ghana","AT,BY,PE,LU,IS,JP,UZ","AT","BY","PE","7","38","Unvetted","TX","VIE","Del Rio","DLF","US","AT-9","AT","Vienna","Arts"
"586","100","Amme Bonnie Taylor","1977-12-04","Therapeutic radiographer","Ghana","FR,ZA,QA,MA,MT","FR","ZA","QA","5","39","Unvetted","WA","TLS","Spokane","SKA","US","FR-N","FR","Toulouse/Blagnac","Medical"
"589","100","Madison Britta Tate","1996-12-12","Media buyer","Ghana","JO,GB,DK,CU,IN,OM","JO","GB","DK","6","20","Unvetted","WA","AMM","Tacoma","TCM","US","JO-AM","JO","Amman","Advertising"
"590","100","Sadie Hanson","2000-01-08","Pharmacologist","Ghana","KG,OM","KG","OM",,"2","17","Unvetted","TX","FRU","Houston","HOU","US","KG-C","KG","Bishkek","Medical"
"593","100","Lisa Lauren Scott","1996-03-07","Pathologist","Ghana","UZ,DZ","UZ","DZ",,"2","21","Unvetted","VA","TAS","Richmond","RIC","US","UZ-TO","UZ","Tashkent","Medical"
"596","10","Avi Gomez","1998-09-12","Research officer, government","Ghana","RS,UZ","RS","UZ",,"2","18","High Risk","OK","BEG","Tulsa","TUL","US","RS-00","RS","Belgrade","Government"
"599","30","Kristina Kelly","1980-12-17","Cartographer","Ghana","RU","RU",,,"1","36","Low Risk","MI","KJA","Saginaw","MBS","US","RU-KYA","RU","Krasnoyarsk","Other"
"601","30","Shelly Kylie Franklin","1989-02-13","Company secretary","Ghana","UZ","UZ",,,"1","28","Low Risk","FL","TAS","Fort Lauderdale","FLL","US","UZ-TO","UZ","Tashkent","Other"
"604","20","Cass Gabrielle Robinson","2000-10-20","Logistics and distribution manager","Ghana","IN,QA,SE,QA","IN","QA","SE","4","16","Medium Risk","GA","CCJ","Augusta","AGS","US","IN-KL","IN","Calicut","Other"
"607","100","Mary Dorothy Gutierrez","1974-09-20","Race relations officer","Ghana","NZ,KH,CK,OM,TR","NZ","KH","CK","5","42","Unvetted","TX","WLG","Houston","HOU","US","NZ-WGN","NZ","Wellington","Government"
"611","20","Michelle Singleton","1993-02-16","Interpreter","Ghana","UZ,CY","UZ","CY",,"2","24","Medium Risk","OH","TAS","Columbus","LCK","US","UZ-TO","UZ","Tashkent","Other"
"614","100","Laur Veronica Boyd","1984-07-21","IT consultant","Ghana","BN,AE,BY","BN","AE","BY","3","32","Unvetted","IL","BWN","Chicago/Rockford","RFD","US","BN-BM","BN","Bandar Seri Begawan","Information Technology"
"617","100","Deborah Richardson","1988-07-22","Information officer","Ghana","BG,DZ,NL,AE","BG","DZ","NL","4","28","Unvetted","NM","SOF","Albuquerque","ABQ","US","BG-23","BG","Sofia","Government"
"621","100","Lisa Anggie Hill","1985-12-20","Clinical scientist, histocompatibility and immunogenetics","Ghana","FR,CO,HR,OM,MY","FR","CO","HR","5","31","Unvetted","TN","BSL","Knoxville","TYS","US","FR-A","FR","Bâle/Mulhouse","Science"
"624","100","Anngel Smith","1996-03-18","Fine artist","Ghana","ID,KY,PK,KH,BR,UZ,TW,PG,DK,PA","ID","KY","PK","10","20","Unvetted","MD","UPG","Camp Springs","ADW","US","ID-SN","ID","Ujung Pandang-Celebes Island","Arts"
"627","100","Lauri Besie Sanders","1984-11-06","Geophysical data processor","Ghana","AE,EE,SK,SE,KY","AE","EE","SK","5","32","Unvetted","NV","DWC","Reno","RNO","US","AE-DU","AE","Jebel Ali","Information Technology"
"631","100","Dane Turner","2001-02-23","Sports administrator","Ghana","VN,BZ,IS,OM,UY,GR","VN","BZ","IS","6","16","Unvetted","IL","HAN","Chicago","ORD","US","VN-15","VN","Hanoi","Sports/Travel"
"634","100","Heather Romero","1996-08-27","Media buyer","Ghana","VN,RO,QA,CZ,OM","VN","RO","QA","5","20","Unvetted","CA","DAD","Ontario","ONT","US","VN-60","VN","Da Nang","Advertising"
"637","100","Trace Ammi Anderson","1989-11-19","Materials engineer","Ghana","KE,UZ,DK","KE","UZ","DK","3","27","Unvetted","ME","MBA","Bangor","BGR","US","KE-300","KE","Mombasa","Engineering"
"641","20","Marye Pamela Bowen","1987-08-19","Records manager","Ghana","IE,QA,BE,JP","IE","QA","BE","4","29","Medium Risk","NV","ORK","Las Vegas","LAS","US","IE-C","IE","Cork","Other"
"644","100","Morgan Price","1991-05-15","Patent attorney","Ghana","SG,IT,QA","SG","IT","QA","3","25","Unvetted","MS","SIN","Columbus","CBM","US","SG-04","SG","Singapore","Legal"
"647","100","Monique Warren","1988-07-19","Manufacturing engineer","Ghana","NG,DK,OM","NG","DK","OM","3","28","Unvetted","CT","LOS","Hartford","BDL","US","NG-LA","NG","Lagos","Engineering"
"651","100","Jul Roberts","1970-05-25","Production assistant, television","Ghana","JP,QA","JP","QA",,"2","46","Unvetted","WA","FUK","Spokane","SKA","US","JP-40","JP","Fukuoka","Arts"
"654","100","Dawnie Christy Alexander","1991-01-22","Financial controller","Ghana","SG,PH,NG,KE,PG,RU,KE,HK,BE,BE,IE,TW","SG","PH","NG","12","26","Unvetted","NC","SIN","Goldsboro","GSB","US","SG-04","SG","Singapore","Finance"
"657","100","Elizabeth Joanna Hernandez","1986-09-20","Mental health nurse","Ghana","KE,RU,GE,UA,TW,EE,CU","KE","RU","GE","7","30","Unvetted","PA","MBA","Pittsburgh","PIT","US","KE-300","KE","Mombasa","Medical"
"661","20","April Emma Dalton","1995-02-24","Production manager","Ghana","AE,CN","AE","CN",,"2","22","Medium Risk","HI","DWC","Honolulu","HNL","US","AE-DU","AE","Jebel Ali","Other"
"664","20","Rebecca Wilson","1979-03-01","Television camera operator","Ghana","OM,CL","OM","CL",,"2","38","Medium Risk","MS","JNJ","Columbus","CBM","US","OM-WU","OM","Duqm","Arts"
"667","10","Maureen Holmes","1976-12-10","Hotel manager","Ghana","UZ,SI,UA","UZ","SI","UA","3","40","High Risk","OH","TAS","Cleveland","CLE","US","UZ-TO","UZ","Tashkent","Sports/Travel"
"671","100","Carrie Pruitt","1996-12-19","Forest/woodland manager","Ghana","SA,HR,UA,RU","SA","HR","UA","4","20","Unvetted","TX","JED","Fort Worth","FTW","US","SA-02","SA","Jeddah","Construction"
"226","20","Gina Franco","1986-11-28","Company secretary","Ghana","OM,PK","OM","PK",,"2","30","Medium Risk","CA","JNJ","Santa Ana","SNA","US","OM-WU","OM","Duqm","Other"
"229","100","Shelle Chris Tucker","1986-07-22","Insurance underwriter","Ghana","SA,CU,RU,OM,SG","SA","CU","RU","5","30","Unvetted","WV","RUH","Huntington","HTS","US","SA-01","SA","Riyadh","Finance"
"230","20","Bette Morris","1998-03-29","Industrial buyer","Ghana","PK,CZ,CA,TH,NZ,RS,UZ,NZ","PK","CZ","CA","8","18","Medium Risk","TX","ISB","Dallas-Fort Worth","DFW","US","PK-IS","PK","Islamabad","Other"
"233","100","Alice Harris","1986-07-15","Politician's assistant","Ghana","AT,UZ","AT","UZ",,"2","30","Unvetted","AL","VIE","Birmingham","BHM","US","AT-9","AT","Vienna","Government"
"236","100","Ashlee Hogan","1974-09-01","Museum/gallery curator","Ghana","KE,UZ","KE","UZ",,"2","42","Unvetted","CT","NBO","Hartford","BDL","US","KE-110","KE","Nairobi","Arts"
"239","100","Susan Montgomery","1980-11-12","Building surveyor","Ghana","AE,AR,BE","AE","AR","BE","3","36","Unvetted","AK","DWC","Fairbanks","FAI","US","AE-DU","AE","Jebel Ali","Construction"
"240","100","Diana Gregory","1973-08-14","Occupational hygienist","Ghana","RU","RU",,,"1","43","Unvetted","FL","UFA","Jacksonville","JAX","US","RU-BA","RU","Ufa","Medical"
"243","100","Kymm Sheryl Wilson","2001-10-09","Publishing rights manager","Ghana","QA,TW,SA","QA","TW","SA","3","15","Unvetted","IN","DOH","Peru","GUS","US","QA-DA","QA","Doha","Journalism"
"246","100","Nikki Mitchell","1979-10-21","Chartered accountant","Ghana","EC,KE,AE,IN","EC","KE","AE","4","37","Unvetted","TX","UIO","Del Rio","DLF","US","EC-P","EC","Quito","Finance"
"249","100","Ashley Gibson","1984-08-04","Control and instrumentation engineer","Ghana","RO,JP,LV,SE,LV,AT,AE","RO","JP","LV","7","32","Unvetted","IN","OTP","Fort Wayne","FWA","US","RO-B","RO","Bucharest","Engineering"
"250","10","Kathy Villanueva","1999-01-22","Call centre manager","Ghana","BY,PK,KZ,OM,ME,BZ,TH,AZ,GE,SG,UZ,LT","BY","PK","KZ","12","18","High Risk","OH","MSQ","Columbus","LCK","US","BY-MI","BY","Minsk","Retail"
